,Time,Non-breeding,Breeding,rb
0,991,51.35023294229688,46.86926434627766,0.56
1,992,51.35023294229688,46.86926434627766,0.56
2,993,51.35023294229688,46.86926434627766,0.56
3,994,51.35023294229688,46.86926434627766,0.56
4,995,51.35023294229688,46.86926434627766,0.56
5,996,51.35023294229688,46.86926434627766,0.56
6,997,51.35023294229688,46.86926434627766,0.56
7,998,51.35023294229688,46.86926434627766,0.56
8,999,51.35023294229688,46.86926434627766,0.56
9,1000,51.35023294229688,46.86926434627766,0.56
0,991,52.4053020171898,47.79836370444484,0.57
1,992,52.4053020171898,47.79836370444484,0.57
2,993,52.4053020171898,47.79836370444484,0.57
3,994,52.4053020171898,47.79836370444484,0.57
4,995,52.4053020171898,47.79836370444484,0.57
5,996,52.4053020171898,47.79836370444484,0.57
6,997,52.4053020171898,47.79836370444484,0.57
7,998,52.4053020171898,47.79836370444484,0.57
8,999,52.4053020171898,47.79836370444484,0.57
9,1000,52.4053020171898,47.79836370444484,0.57
0,991,53.46178831732385,48.72736782507583,0.58
1,992,53.46178831732385,48.72736782507583,0.58
2,993,53.46178831732385,48.72736782507583,0.58
3,994,53.46178831732385,48.72736782507583,0.58
4,995,53.46178831732385,48.72736782507583,0.58
5,996,53.46178831732385,48.72736782507583,0.58
6,997,53.46178831732385,48.72736782507583,0.58
7,998,53.46178831732385,48.72736782507583,0.58
8,999,53.46178831732385,48.72736782507583,0.58
9,1000,53.46178831732385,48.72736782507583,0.58
0,991,54.51969604240141,49.65627642595064,0.59
1,992,54.51969604240141,49.65627642595064,0.59
2,993,54.51969604240141,49.65627642595064,0.59
3,994,54.51969604240141,49.65627642595064,0.59
4,995,54.51969604240141,49.65627642595064,0.59
5,996,54.51969604240141,49.65627642595064,0.59
6,997,54.51969604240141,49.65627642595064,0.59
7,998,54.51969604240141,49.65627642595064,0.59
8,999,54.51969604240141,49.65627642595064,0.59
9,1000,54.51969604240141,49.65627642595064,0.59
0,991,55.579029411626124,50.58508922353873,0.6
1,992,55.579029411626124,50.58508922353873,0.6
2,993,55.579029411626124,50.58508922353873,0.6
3,994,55.579029411626124,50.58508922353873,0.6
4,995,55.579029411626124,50.58508922353873,0.6
5,996,55.579029411626124,50.58508922353873,0.6
6,997,55.579029411626124,50.58508922353873,0.6
7,998,55.579029411626124,50.58508922353873,0.6
8,999,55.579029411626124,50.58508922353873,0.6
9,1000,55.579029411626124,50.58508922353873,0.6
0,991,56.63979266382685,51.51380593299084,0.61
1,992,56.63979266382685,51.51380593299084,0.61
2,993,56.63979266382685,51.51380593299084,0.61
3,994,56.63979266382685,51.51380593299084,0.61
4,995,56.63979266382685,51.51380593299084,0.61
5,996,56.63979266382685,51.51380593299084,0.61
6,997,56.63979266382685,51.51380593299084,0.61
7,998,56.63979266382685,51.51380593299084,0.61
8,999,56.63979266382685,51.51380593299084,0.61
9,1000,56.63979266382685,51.51380593299084,0.61
0,991,57.701990057582464,52.44242626813046,0.62
1,992,57.701990057582464,52.44242626813046,0.62
2,993,57.701990057582464,52.44242626813046,0.62
3,994,57.701990057582464,52.44242626813046,0.62
4,995,57.701990057582464,52.44242626813046,0.62
5,996,57.701990057582464,52.44242626813046,0.62
6,997,57.701990057582464,52.44242626813046,0.62
7,998,57.701990057582464,52.44242626813046,0.62
8,999,57.701990057582464,52.44242626813046,0.62
9,1000,57.701990057582464,52.44242626813046,0.62
0,991,58.765625871347744,53.370949941445446,0.63
1,992,58.765625871347744,53.370949941445446,0.63
2,993,58.765625871347744,53.370949941445446,0.63
3,994,58.765625871347744,53.370949941445446,0.63
4,995,58.765625871347744,53.370949941445446,0.63
5,996,58.765625871347744,53.370949941445446,0.63
6,997,58.765625871347744,53.370949941445446,0.63
7,998,58.765625871347744,53.370949941445446,0.63
8,999,58.765625871347744,53.370949941445446,0.63
9,1000,58.765625871347744,53.370949941445446,0.63
0,991,59.83070440358026,54.29937666407941,0.64
1,992,59.830704403580256,54.299376664079404,0.64
2,993,59.83070440358026,54.29937666407941,0.64
3,994,59.830704403580256,54.299376664079404,0.64
4,995,59.83070440358026,54.29937666407941,0.64
5,996,59.830704403580256,54.299376664079404,0.64
6,997,59.83070440358026,54.29937666407941,0.64
7,998,59.830704403580256,54.299376664079404,0.64
8,999,59.83070440358026,54.29937666407941,0.64
9,1000,59.830704403580256,54.299376664079404,0.64
0,991,60.897229972868374,55.22770614582325,0.65
1,992,60.897229972868374,55.22770614582325,0.65
2,993,60.897229972868374,55.22770614582325,0.65
3,994,60.897229972868374,55.22770614582325,0.65
4,995,60.897229972868374,55.22770614582325,0.65
5,996,60.897229972868374,55.22770614582325,0.65
6,997,60.897229972868374,55.22770614582325,0.65
7,998,60.897229972868374,55.22770614582325,0.65
8,999,60.897229972868374,55.22770614582325,0.65
9,1000,60.897229972868374,55.22770614582325,0.65
0,991,61.96520691806012,56.15593809510636,0.66
1,992,61.96520691806012,56.15593809510636,0.66
2,993,61.96520691806012,56.15593809510636,0.66
3,994,61.96520691806012,56.15593809510636,0.66
4,995,61.96520691806012,56.15593809510636,0.66
5,996,61.96520691806012,56.15593809510636,0.66
6,997,61.96520691806012,56.15593809510636,0.66
7,998,61.96520691806012,56.15593809510636,0.66
8,999,61.96520691806012,56.15593809510636,0.66
9,1000,61.96520691806012,56.15593809510636,0.66
0,991,63.034639598393284,57.08407221898798,0.67
1,992,63.034639598393284,57.08407221898798,0.67
2,993,63.034639598393284,57.08407221898798,0.67
3,994,63.034639598393284,57.08407221898798,0.67
4,995,63.034639598393284,57.08407221898798,0.67
5,996,63.034639598393284,57.08407221898798,0.67
6,997,63.034639598393284,57.08407221898798,0.67
7,998,63.034639598393284,57.08407221898798,0.67
8,999,63.034639598393284,57.08407221898798,0.67
9,1000,63.034639598393284,57.08407221898798,0.67
0,991,64.10553239362643,58.01210822314831,0.68
1,992,64.10553239362643,58.01210822314831,0.68
2,993,64.10553239362643,58.01210822314831,0.68
3,994,64.10553239362643,58.01210822314831,0.68
4,995,64.10553239362643,58.01210822314831,0.68
5,996,64.10553239362643,58.01210822314831,0.68
6,997,64.10553239362643,58.01210822314831,0.68
7,998,64.10553239362643,58.01210822314831,0.68
8,999,64.10553239362643,58.01210822314831,0.68
9,1000,64.10553239362643,58.01210822314831,0.68
0,991,65.17788970417111,58.940045811879685,0.69
1,992,65.17788970417111,58.940045811879685,0.69
2,993,65.17788970417111,58.940045811879685,0.69
3,994,65.17788970417111,58.940045811879685,0.69
4,995,65.17788970417111,58.940045811879685,0.69
5,996,65.17788970417111,58.940045811879685,0.69
6,997,65.17788970417111,58.940045811879685,0.69
7,998,65.17788970417111,58.940045811879685,0.69
8,999,65.17788970417111,58.940045811879685,0.69
9,1000,65.17788970417111,58.940045811879685,0.69
0,991,66.25171595122515,59.86788468807769,0.7
1,992,66.25171595122515,59.86788468807769,0.7
2,993,66.25171595122515,59.86788468807769,0.7
3,994,66.25171595122515,59.86788468807769,0.7
4,995,66.25171595122515,59.86788468807769,0.7
5,996,66.25171595122515,59.86788468807769,0.7
6,997,66.25171595122515,59.86788468807769,0.7
7,998,66.25171595122515,59.86788468807769,0.7
8,999,66.25171595122515,59.86788468807769,0.7
9,1000,66.25171595122515,59.86788468807769,0.7
0,991,67.32701557690676,60.79562455323187,0.71
1,992,67.32701557690676,60.79562455323187,0.71
2,993,67.32701557690676,60.79562455323187,0.71
3,994,67.32701557690676,60.79562455323187,0.71
4,995,67.32701557690676,60.79562455323187,0.71
5,996,67.32701557690676,60.79562455323187,0.71
6,997,67.32701557690676,60.79562455323187,0.71
7,998,67.32701557690676,60.79562455323187,0.71
8,999,67.32701557690676,60.79562455323187,0.71
9,1000,67.32701557690676,60.79562455323187,0.71
0,991,68.40379304439024,61.72326510741697,0.72
1,992,68.40379304439024,61.72326510741697,0.72
2,993,68.40379304439024,61.72326510741697,0.72
3,994,68.40379304439024,61.72326510741697,0.72
4,995,68.40379304439024,61.72326510741697,0.72
5,996,68.40379304439024,61.72326510741697,0.72
6,997,68.40379304439024,61.72326510741697,0.72
7,998,68.40379304439024,61.72326510741697,0.72
8,999,68.40379304439024,61.72326510741697,0.72
9,1000,68.40379304439024,61.72326510741697,0.72
0,991,69.48205283804238,62.650806049283545,0.73
1,992,69.48205283804238,62.650806049283545,0.73
2,993,69.48205283804238,62.650806049283545,0.73
3,994,69.48205283804238,62.650806049283545,0.73
4,995,69.48205283804238,62.650806049283545,0.73
5,996,69.48205283804238,62.650806049283545,0.73
6,997,69.48205283804238,62.650806049283545,0.73
7,998,69.48205283804238,62.650806049283545,0.73
8,999,69.48205283804238,62.650806049283545,0.73
9,1000,69.48205283804238,62.650806049283545,0.73
0,991,70.56179946356015,63.578247076048754,0.74
1,992,70.56179946356015,63.578247076048754,0.74
2,993,70.56179946356015,63.578247076048754,0.74
3,994,70.56179946356015,63.578247076048754,0.74
4,995,70.56179946356015,63.578247076048754,0.74
5,996,70.56179946356015,63.578247076048754,0.74
6,997,70.56179946356015,63.578247076048754,0.74
7,998,70.56179946356015,63.578247076048754,0.74
8,999,70.56179946356015,63.578247076048754,0.74
9,1000,70.56179946356015,63.578247076048754,0.74
0,991,71.64303744810952,64.50558788348704,0.75
1,992,71.64303744810952,64.50558788348704,0.75
2,993,71.64303744810952,64.50558788348704,0.75
3,994,71.64303744810952,64.50558788348704,0.75
4,995,71.64303744810952,64.50558788348704,0.75
5,996,71.64303744810952,64.50558788348704,0.75
6,997,71.64303744810952,64.50558788348704,0.75
7,998,71.64303744810952,64.50558788348704,0.75
8,999,71.64303744810952,64.50558788348704,0.75
9,1000,71.64303744810952,64.50558788348704,0.75
0,991,72.72577134046543,65.43282816592071,0.76
1,992,72.72577134046543,65.43282816592071,0.76
2,993,72.72577134046543,65.43282816592071,0.76
3,994,72.72577134046543,65.43282816592071,0.76
4,995,72.72577134046543,65.43282816592071,0.76
5,996,72.72577134046543,65.43282816592071,0.76
6,997,72.72577134046543,65.43282816592071,0.76
7,998,72.72577134046543,65.43282816592071,0.76
8,999,72.72577134046543,65.43282816592071,0.76
9,1000,72.72577134046543,65.43282816592071,0.76
0,991,73.81000571115295,66.35996761621053,0.77
1,992,73.81000571115295,66.35996761621053,0.77
2,993,73.81000571115295,66.35996761621053,0.77
3,994,73.81000571115295,66.35996761621053,0.77
4,995,73.81000571115295,66.35996761621053,0.77
5,996,73.81000571115295,66.35996761621053,0.77
6,997,73.81000571115295,66.35996761621053,0.77
7,998,73.81000571115295,66.35996761621053,0.77
8,999,73.81000571115295,66.35996761621053,0.77
9,1000,73.81000571115295,66.35996761621053,0.77
0,991,74.89574515258946,67.28700592574597,0.78
1,992,74.89574515258946,67.28700592574597,0.78
2,993,74.89574515258946,67.28700592574597,0.78
3,994,74.89574515258946,67.28700592574597,0.78
4,995,74.89574515258946,67.28700592574597,0.78
5,996,74.89574515258946,67.28700592574597,0.78
6,997,74.89574515258946,67.28700592574597,0.78
7,998,74.89574515258946,67.28700592574597,0.78
8,999,74.89574515258946,67.28700592574597,0.78
9,1000,74.89574515258946,67.28700592574597,0.78
0,991,75.98299427922828,68.21394278443586,0.79
1,992,75.98299427922828,68.21394278443586,0.79
2,993,75.98299427922828,68.21394278443586,0.79
3,994,75.98299427922828,68.21394278443586,0.79
4,995,75.98299427922828,68.21394278443586,0.79
5,996,75.98299427922828,68.21394278443586,0.79
6,997,75.98299427922828,68.21394278443586,0.79
7,998,75.98299427922828,68.21394278443586,0.79
8,999,75.98299427922828,68.21394278443586,0.79
9,1000,75.98299427922828,68.21394278443586,0.79
0,991,77.0717577277032,69.14077788069835,0.8
1,992,77.0717577277032,69.14077788069835,0.8
2,993,77.0717577277032,69.14077788069835,0.8
3,994,77.0717577277032,69.14077788069835,0.8
4,995,77.0717577277032,69.14077788069835,0.8
5,996,77.0717577277032,69.14077788069835,0.8
6,997,77.0717577277032,69.14077788069835,0.8
7,998,77.0717577277032,69.14077788069835,0.8
8,999,77.0717577277032,69.14077788069835,0.8
9,1000,77.0717577277032,69.14077788069835,0.8
0,991,78.1620401569745,70.06751090145133,0.81
1,992,78.1620401569745,70.06751090145133,0.81
2,993,78.1620401569745,70.06751090145133,0.81
3,994,78.1620401569745,70.06751090145133,0.81
4,995,78.1620401569745,70.06751090145133,0.81
5,996,78.1620401569745,70.06751090145133,0.81
6,997,78.1620401569745,70.06751090145133,0.81
7,998,78.1620401569745,70.06751090145133,0.81
8,999,78.1620401569745,70.06751090145133,0.81
9,1000,78.1620401569745,70.06751090145133,0.81
0,991,79.25384624847591,70.99414153210242,0.82
1,992,79.25384624847591,70.99414153210242,0.82
2,993,79.25384624847591,70.99414153210242,0.82
3,994,79.25384624847591,70.99414153210242,0.82
4,995,79.25384624847591,70.99414153210242,0.82
5,996,79.25384624847591,70.99414153210242,0.82
6,997,79.25384624847591,70.99414153210242,0.82
7,998,79.25384624847591,70.99414153210242,0.82
8,999,79.25384624847591,70.99414153210242,0.82
9,1000,79.25384624847591,70.99414153210242,0.82
0,991,80.34718070626309,71.92066945653912,0.83
1,992,80.34718070626309,71.92066945653912,0.83
2,993,80.34718070626309,71.92066945653912,0.83
3,994,80.34718070626309,71.92066945653912,0.83
4,995,80.34718070626309,71.92066945653912,0.83
5,996,80.34718070626309,71.92066945653912,0.83
6,997,80.34718070626309,71.92066945653912,0.83
7,998,80.34718070626309,71.92066945653912,0.83
8,999,80.34718070626309,71.92066945653912,0.83
9,1000,80.34718070626309,71.92066945653912,0.83
0,991,81.44204825716314,72.84709435711865,0.84
1,992,81.44204825716314,72.84709435711865,0.84
2,993,81.44204825716314,72.84709435711865,0.84
3,994,81.44204825716314,72.84709435711865,0.84
4,995,81.44204825716314,72.84709435711865,0.84
5,996,81.44204825716314,72.84709435711865,0.84
6,997,81.44204825716314,72.84709435711865,0.84
7,998,81.44204825716314,72.84709435711865,0.84
8,999,81.44204825716314,72.84709435711865,0.84
9,1000,81.44204825716314,72.84709435711865,0.84
0,991,82.53845365092538,73.77341591465782,0.85
1,992,82.53845365092538,73.77341591465782,0.85
2,993,82.53845365092538,73.77341591465782,0.85
3,994,82.53845365092538,73.77341591465782,0.85
4,995,82.53845365092538,73.77341591465782,0.85
5,996,82.53845365092538,73.77341591465782,0.85
6,997,82.53845365092538,73.77341591465782,0.85
7,998,82.53845365092538,73.77341591465782,0.85
8,999,82.53845365092538,73.77341591465782,0.85
9,1000,82.53845365092538,73.77341591465782,0.85
0,991,83.63640166037358,74.6996338084229,0.86
1,992,83.63640166037358,74.6996338084229,0.86
2,993,83.63640166037358,74.6996338084229,0.86
3,994,83.63640166037358,74.6996338084229,0.86
4,995,83.63640166037358,74.6996338084229,0.86
5,996,83.63640166037358,74.6996338084229,0.86
6,997,83.63640166037358,74.6996338084229,0.86
7,998,83.63640166037358,74.6996338084229,0.86
8,999,83.63640166037358,74.6996338084229,0.86
9,1000,83.63640166037358,74.6996338084229,0.86
0,991,84.73589708155932,75.62574771611922,0.87
1,992,84.73589708155932,75.62574771611922,0.87
2,993,84.73589708155932,75.62574771611922,0.87
3,994,84.73589708155932,75.62574771611922,0.87
4,995,84.73589708155932,75.62574771611922,0.87
5,996,84.73589708155932,75.62574771611922,0.87
6,997,84.73589708155932,75.62574771611922,0.87
7,998,84.73589708155932,75.62574771611922,0.87
8,999,84.73589708155932,75.62574771611922,0.87
9,1000,84.73589708155932,75.62574771611922,0.87
0,991,85.83694473391658,76.5517573138808,0.88
1,992,85.83694473391657,76.55175731388078,0.88
2,993,85.83694473391658,76.5517573138808,0.88
3,994,85.83694473391657,76.55175731388078,0.88
4,995,85.83694473391658,76.5517573138808,0.88
5,996,85.83694473391657,76.55175731388078,0.88
6,997,85.83694473391658,76.5517573138808,0.88
7,998,85.83694473391657,76.55175731388078,0.88
8,999,85.83694473391658,76.5517573138808,0.88
9,1000,85.83694473391657,76.55175731388078,0.88
0,991,86.93954946041792,77.47766227625992,0.89
1,992,86.93954946041792,77.47766227625992,0.89
2,993,86.93954946041792,77.47766227625992,0.89
3,994,86.93954946041792,77.47766227625992,0.89
4,995,86.93954946041792,77.47766227625992,0.89
5,996,86.93954946041792,77.47766227625992,0.89
6,997,86.93954946041792,77.47766227625992,0.89
7,998,86.93954946041792,77.47766227625992,0.89
8,999,86.93954946041792,77.47766227625992,0.89
9,1000,86.93954946041792,77.47766227625992,0.89
0,991,88.04371612773168,78.40346227621644,0.9
1,992,88.04371612773168,78.40346227621644,0.9
2,993,88.04371612773168,78.40346227621644,0.9
3,994,88.04371612773168,78.40346227621644,0.9
4,995,88.04371612773168,78.40346227621644,0.9
5,996,88.04371612773168,78.40346227621644,0.9
6,997,88.04371612773168,78.40346227621644,0.9
7,998,88.04371612773168,78.40346227621644,0.9
8,999,88.04371612773168,78.40346227621644,0.9
9,1000,88.04371612773168,78.40346227621644,0.9
0,991,89.14944962638064,79.32915698510722,0.91
1,992,89.14944962638064,79.32915698510722,0.91
2,993,89.14944962638064,79.32915698510722,0.91
3,994,89.14944962638064,79.32915698510722,0.91
4,995,89.14944962638064,79.32915698510722,0.91
5,996,89.14944962638064,79.32915698510722,0.91
6,997,89.14944962638064,79.32915698510722,0.91
7,998,89.14944962638064,79.32915698510722,0.91
8,999,89.14944962638064,79.32915698510722,0.91
9,1000,89.14944962638064,79.32915698510722,0.91
0,991,90.25675487090213,80.25474607267537,0.92
1,992,90.25675487090213,80.25474607267537,0.92
2,993,90.25675487090213,80.25474607267537,0.92
3,994,90.25675487090213,80.25474607267537,0.92
4,995,90.25675487090213,80.25474607267537,0.92
5,996,90.25675487090213,80.25474607267537,0.92
6,997,90.25675487090213,80.25474607267537,0.92
7,998,90.25675487090213,80.25474607267537,0.92
8,999,90.25675487090213,80.25474607267537,0.92
9,1000,90.25675487090213,80.25474607267537,0.92
0,991,91.36563680000931,81.18022920703937,0.93
1,992,91.36563680000931,81.18022920703937,0.93
2,993,91.36563680000931,81.18022920703937,0.93
3,994,91.36563680000931,81.18022920703937,0.93
4,995,91.36563680000931,81.18022920703937,0.93
5,996,91.36563680000931,81.18022920703937,0.93
